time,d1,d2,d3,x,y,z
2025-04-27 15:51:48,241,206,173,171.69,180.58,106.56
2025-04-27 15:51:48,241,206,173,171.69,180.58,106.56
2025-04-27 15:51:48,241,200,173,176.68,180.58,98.06
2025-04-27 15:51:48,241,200,165,176.68,188.54,81.72
2025-04-27 15:51:48,241,200,165,176.68,188.54,81.72
2025-04-27 15:51:49,241,204,165,173.37,188.54,88.53
2025-04-27 15:51:49,241,204,165,173.37,188.54,88.53
2025-04-27 15:51:49,241,204,165,173.37,188.54,88.53
2025-04-27 15:51:49,241,204,165,173.37,188.54,88.53
2025-04-27 15:51:49,241,204,165,173.37,188.54,88.53
2025-04-27 15:51:49,241,204,165,173.37,188.54,88.53
2025-04-27 15:51:50,241,209,165,169.14,188.54,96.36
2025-04-27 15:51:50,241,209,169,169.14,184.6,103.7
2025-04-27 15:51:50,241,209,169,169.14,184.6,103.7
2025-04-27 15:51:50,241,210,169,168.29,184.6,105.09
2025-04-27 15:51:51,241,210,168,168.29,185.59,103.32
2025-04-27 15:51:51,241,210,168,168.29,185.59,103.32
2025-04-27 15:51:51,241,203,168,174.2,185.59,93.01
2025-04-27 15:51:51,241,203,168,174.2,185.59,93.01
2025-04-27 15:51:51,241,203,168,174.2,185.59,93.01
2025-04-27 15:51:52,241,211,168,167.43,185.59,104.71
2025-04-27 15:51:52,241,211,167,167.43,186.58,102.94
2025-04-27 15:51:52,241,211,167,167.43,186.58,102.94
2025-04-27 15:51:52,241,203,167,174.2,186.58,91.01
2025-04-27 15:51:52,241,203,167,174.2,186.58,91.01
2025-04-27 15:51:52,241,203,167,174.2,186.58,91.01
2025-04-27 15:51:53,241,210,167,168.29,186.58,101.53
2025-04-27 15:51:53,241,210,167,168.29,186.58,101.53
2025-04-27 15:51:53,241,210,167,168.29,186.58,101.53
2025-04-27 15:51:53,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:54,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:54,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:54,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:54,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:54,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:55,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:55,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:55,241,208,167,169.99,186.58,98.64
2025-04-27 15:51:55,241,211,167,167.43,186.58,102.94
2025-04-27 15:51:55,241,211,167,167.43,186.58,102.94
2025-04-27 15:51:55,241,211,167,167.43,186.58,102.94
2025-04-27 15:51:56,241,210,167,168.29,186.58,101.53
2025-04-27 15:51:56,241,210,167,168.29,186.58,101.53
2025-04-27 15:51:56,241,210,167,168.29,186.58,101.53
2025-04-27 15:51:56,241,207,167,170.84,186.58,97.17
2025-04-27 15:51:57,241,207,168,170.84,185.59,99.04
2025-04-27 15:51:57,241,207,168,170.84,185.59,99.04
2025-04-27 15:51:57,241,210,168,168.29,185.59,103.32
2025-04-27 15:51:57,241,210,168,168.29,185.59,103.32
2025-04-27 15:51:57,241,210,168,168.29,185.59,103.32
2025-04-27 15:51:58,241,211,168,167.43,185.59,104.71
2025-04-27 15:51:58,241,211,168,167.43,185.59,104.71
2025-04-27 15:51:58,241,211,168,167.43,185.59,104.71
2025-04-27 15:51:58,241,209,168,169.14,185.59,101.92
2025-04-27 15:51:58,241,209,168,169.14,185.59,101.92
2025-04-27 15:51:58,241,209,168,169.14,185.59,101.92
2025-04-27 15:51:59,241,209,168,169.14,185.59,101.92
2025-04-27 15:51:59,241,209,168,169.14,185.59,101.92
2025-04-27 15:51:59,241,209,168,169.14,185.59,101.92
2025-04-27 15:51:59,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:00,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:00,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:00,241,205,168,172.53,185.59,96.07
2025-04-27 15:52:00,241,205,168,172.53,185.59,96.07
2025-04-27 15:52:00,241,205,168,172.53,185.59,96.07
2025-04-27 15:52:01,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:01,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:01,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:01,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:01,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:01,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:02,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:02,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:02,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:02,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:03,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:03,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:03,241,204,168,173.37,185.59,94.55
2025-04-27 15:52:03,241,204,168,173.37,185.59,94.55
2025-04-27 15:52:03,241,204,168,173.37,185.59,94.55
2025-04-27 15:52:04,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:04,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:04,241,207,168,170.84,185.59,99.04
2025-04-27 15:52:04,241,203,168,174.2,185.59,93.01
2025-04-27 15:52:04,241,203,168,174.2,185.59,93.01
2025-04-27 15:52:04,241,203,168,174.2,185.59,93.01
2025-04-27 15:52:05,241,211,168,167.43,185.59,104.71
2025-04-27 15:52:05,241,211,168,167.43,185.59,104.71
2025-04-27 15:52:05,241,211,168,167.43,185.59,104.71
2025-04-27 15:52:05,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:06,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:06,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:06,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:06,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:06,241,208,168,169.99,185.59,100.49
2025-04-27 15:52:07,241,209,168,169.14,185.59,101.92
2025-04-27 15:52:07,241,209,165,169.14,188.54,96.36
2025-04-27 15:52:07,241,209,165,169.14,188.54,96.36
2025-04-27 15:52:07,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:07,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:07,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:08,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:08,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:08,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:08,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:09,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:09,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:09,241,209,165,169.14,188.54,96.36
2025-04-27 15:52:09,241,209,165,169.14,188.54,96.36
2025-04-27 15:52:09,241,209,165,169.14,188.54,96.36
2025-04-27 15:52:10,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:10,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:10,241,211,165,167.43,188.54,99.3
2025-04-27 15:52:10,241,205,165,172.53,188.54,90.15
2025-04-27 15:52:10,241,205,165,172.53,188.54,90.15
2025-04-27 15:52:10,241,205,165,172.53,188.54,90.15
2025-04-27 15:52:11,241,204,165,173.37,188.54,88.53
2025-04-27 15:52:11,241,204,165,173.37,188.54,88.53
2025-04-27 15:52:11,241,204,165,173.37,188.54,88.53
2025-04-27 15:52:11,241,205,165,172.53,188.54,90.15
2025-04-27 15:52:12,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:12,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:12,241,209,169,169.14,184.6,103.7
2025-04-27 15:52:12,241,209,169,169.14,184.6,103.7
2025-04-27 15:52:12,241,209,169,169.14,184.6,103.7
2025-04-27 15:52:13,241,212,169,166.57,184.6,107.79
2025-04-27 15:52:13,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:13,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:13,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:13,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:13,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:14,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:14,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:14,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:14,241,205,167,172.53,186.58,94.14
2025-04-27 15:52:15,241,205,167,172.53,186.58,94.14
2025-04-27 15:52:15,241,205,167,172.53,186.58,94.14
2025-04-27 15:52:15,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:15,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:15,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:16,241,210,167,168.29,186.58,101.53
2025-04-27 15:52:16,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:16,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:16,241,212,170,166.57,183.6,109.48
2025-04-27 15:52:16,241,212,170,166.57,183.6,109.48
2025-04-27 15:52:16,241,212,170,166.57,183.6,109.48
2025-04-27 15:52:17,241,211,170,167.43,183.6,108.16
2025-04-27 15:52:17,241,211,169,167.43,184.6,106.45
2025-04-27 15:52:17,241,211,169,167.43,184.6,106.45
2025-04-27 15:52:17,241,208,169,169.99,184.6,102.3
2025-04-27 15:52:18,241,208,169,169.99,184.6,102.3
2025-04-27 15:52:18,241,208,169,169.99,184.6,102.3
2025-04-27 15:52:18,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:18,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:18,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:19,241,206,169,171.69,184.6,99.43
2025-04-27 15:52:19,241,206,169,171.69,184.6,99.43
2025-04-27 15:52:19,241,206,169,171.69,184.6,99.43
2025-04-27 15:52:19,241,210,169,168.29,184.6,105.09
2025-04-27 15:52:19,241,210,167,168.29,186.58,101.53
2025-04-27 15:52:19,241,210,167,168.29,186.58,101.53
2025-04-27 15:52:20,241,206,167,171.69,186.58,95.67
2025-04-27 15:52:20,241,206,168,171.69,185.59,97.57
2025-04-27 15:52:20,241,206,168,171.69,185.59,97.57
2025-04-27 15:52:20,241,203,168,174.2,185.59,93.01
2025-04-27 15:52:21,241,203,168,174.2,185.59,93.01
2025-04-27 15:52:21,241,203,168,174.2,185.59,93.01
2025-04-27 15:52:21,241,204,168,173.37,185.59,94.55
2025-04-27 15:52:21,241,204,166,173.37,187.56,90.58
2025-04-27 15:52:21,241,204,166,173.37,187.56,90.58
2025-04-27 15:52:22,241,209,166,169.14,187.56,98.24
2025-04-27 15:52:22,241,209,163,169.14,190.48,92.46
2025-04-27 15:52:22,241,209,163,169.14,190.48,92.46
2025-04-27 15:52:22,241,210,163,168.29,190.48,94.01
2025-04-27 15:52:22,241,210,165,168.29,188.54,97.84
2025-04-27 15:52:22,241,210,165,168.29,188.54,97.84
2025-04-27 15:52:23,241,200,165,176.68,188.54,81.72
2025-04-27 15:52:23,241,200,167,176.68,186.58,86.1
2025-04-27 15:52:23,241,200,167,176.68,186.58,86.1
2025-04-27 15:52:23,241,205,167,172.53,186.58,94.14
2025-04-27 15:52:24,241,205,167,172.53,186.58,94.14
2025-04-27 15:52:24,241,205,167,172.53,186.58,94.14
2025-04-27 15:52:24,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:24,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:24,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:25,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:25,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:25,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:25,241,210,167,168.29,186.58,101.53
2025-04-27 15:52:25,241,210,167,168.29,186.58,101.53
2025-04-27 15:52:25,241,210,167,168.29,186.58,101.53
2025-04-27 15:52:26,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:26,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:26,241,212,167,166.57,186.58,104.33
2025-04-27 15:52:26,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:27,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:27,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:27,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:27,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:27,241,209,167,169.14,186.58,100.1
2025-04-27 15:52:28,241,206,167,171.69,186.58,95.67
2025-04-27 15:52:28,241,206,169,171.69,184.6,99.43
2025-04-27 15:52:28,241,206,169,171.69,184.6,99.43
2025-04-27 15:52:28,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:28,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:28,241,205,169,172.53,184.6,97.97
2025-04-27 15:52:29,241,198,169,178.32,184.6,86.99
2025-04-27 15:52:29,241,198,169,178.32,184.6,86.99
2025-04-27 15:52:29,241,198,169,178.32,184.6,86.99
2025-04-27 15:52:29,241,209,169,169.14,184.6,103.7
2025-04-27 15:52:30,241,209,170,169.14,183.6,105.46
2025-04-27 15:52:30,241,209,170,169.14,183.6,105.46
2025-04-27 15:52:30,241,205,170,172.53,183.6,99.82
2025-04-27 15:52:30,241,205,170,172.53,183.6,99.82
2025-04-27 15:52:30,241,205,170,172.53,183.6,99.82
2025-04-27 15:52:31,241,206,170,171.69,183.6,101.26
2025-04-27 15:52:31,241,206,170,171.69,183.6,101.26
2025-04-27 15:52:31,241,206,170,171.69,183.6,101.26
2025-04-27 15:52:31,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:31,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:31,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:32,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:32,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:32,241,210,170,168.29,183.6,106.82
2025-04-27 15:52:32,241,206,170,171.69,183.6,101.26
2025-04-27 15:52:33,241,206,170,171.69,183.6,101.26
2025-04-27 15:52:33,241,206,170,171.69,183.6,101.26
2025-04-27 15:52:33,241,205,170,172.53,183.6,99.82
2025-04-27 15:52:33,241,205,170,172.53,183.6,99.82
2025-04-27 15:52:49,242,194,162,182.51,192.8,59.17
2025-04-27 15:52:50,242,196,162,180.91,192.8,63.91
2025-04-27 15:52:50,242,196,154,180.91,200.32,33.59
2025-04-27 15:52:50,241,196,154,179.94,198.96,38.44
2025-04-27 15:52:50,241,201,154,175.86,198.96,54.12
2025-04-27 15:52:51,241,201,161,175.86,192.4,74.15
2025-04-27 15:52:52,243,203,172,176.14,184.31,97.63
2025-04-27 15:52:52,243,203,172,176.14,184.31,97.63
2025-04-27 15:52:52,243,204,172,175.31,184.31,99.12
2025-04-27 15:52:52,243,204,171,175.31,185.32,97.22
2025-04-27 15:52:52,254,204,171,186.25,200.64,75.57
2025-04-27 15:52:53,254,204,167,186.25,204.62,64.02
2025-04-27 15:52:54,254,204,185,186.25,186.08,106.5
2025-04-27 15:52:56,251,205,183,182.39,183.98,108.85
2025-04-27 15:52:56,251,206,183,181.54,183.98,110.24
2025-04-27 15:52:57,251,206,167,181.54,200.38,76.49
2025-04-27 15:52:57,248,206,167,178.55,196.19,83.15
2025-04-27 15:52:57,248,203,167,181.06,196.19,77.53
2025-04-27 15:52:57,248,203,172,181.06,191.2,89.12
2025-04-27 15:52:57,248,203,172,181.06,191.2,89.12
2025-04-27 15:52:58,248,202,172,181.89,191.2,87.42
2025-04-27 15:52:58,248,202,177,181.89,186.09,97.83
2025-04-27 15:52:58,248,202,177,181.89,186.09,97.83
2025-04-27 15:52:58,248,198,177,185.18,186.09,91.46
2025-04-27 15:52:58,248,198,174,185.18,189.17,84.9
2025-04-27 15:53:09,259,205,172,190.53,206.79,66.76
2025-04-27 15:53:09,259,207,172,188.84,206.79,71.39
2025-04-27 15:53:09,259,207,161,188.84,217.6,22.57
2025-04-27 15:53:09,254,207,161,183.73,210.44,51.15
2025-04-27 15:53:10,254,205,161,185.41,210.44,44.66
2025-04-27 15:53:10,254,205,169,185.41,202.64,72.22
2025-04-27 15:53:10,259,205,169,190.53,209.8,56.6
2025-04-27 15:53:10,259,213,169,183.7,209.8,75.89
2025-04-27 15:53:10,259,213,169,183.7,209.8,75.89
2025-04-27 15:53:11,261,211,162,187.5,219.54,36.41
2025-04-27 15:53:11,261,209,162,189.21,219.54,26.08
2025-04-27 15:53:12,249,209,157,177,207.18,59.9
2025-04-27 15:53:12,249,201,157,183.71,207.18,34.15
2025-04-27 15:53:12,249,201,157,183.71,207.18,34.15
2025-04-27 15:53:12,245,201,157,179.76,201.64,51.51
2025-04-27 15:53:13,241,188,157,186.28,196.18,15.94
2025-04-27 15:53:13,241,196,157,179.94,196.18,50.76
2025-04-27 15:53:13,241,196,150,179.94,202.6,3.97
2025-04-27 15:53:14,242,202,150,176,203.96,37.53
2025-04-27 15:53:14,242,202,150,176,203.96,37.53
2025-04-27 15:53:14,233,202,150,167.4,191.92,65.66
2025-04-27 15:53:14,233,209,150,161.51,191.92,79.04
2025-04-27 15:53:15,233,209,147,161.51,194.6,72.2
2025-04-27 15:53:15,239,209,147,167.21,202.58,57.98
2025-04-27 15:53:15,239,199,147,175.57,202.58,22.29
2025-04-27 15:53:15,239,199,164,175.57,186.81,81.47
2025-04-27 15:53:16,230,199,158,167.07,180.64,84.01
2025-04-27 15:53:16,230,201,158,165.43,180.64,87.2
2025-04-27 15:53:16,230,201,162,165.43,176.84,94.67
2025-04-27 15:53:16,236,201,162,171.06,184.73,85.84
2025-04-27 15:53:17,236,183,162,185.33,184.73,47.77
2025-04-27 15:53:17,236,183,165,185.33,181.83,57.85
2025-04-27 15:53:17,244,183,165,193.05,192.63,26.51
2025-04-27 15:53:17,244,189,165,188.42,192.63,49.69
2025-04-27 15:53:18,244,189,163,188.42,194.57,41.44
2025-04-27 15:53:18,236,189,163,180.71,183.77,65.81
2025-04-27 15:53:18,236,191,163,179.13,183.77,69.98
2025-04-27 15:53:18,236,191,171,179.13,175.89,87.92
2025-04-27 15:53:18,238,191,171,181.04,178.56,84.65
2025-04-27 15:53:19,238,197,171,176.24,178.56,94.24
2025-04-27 15:53:19,238,197,176,176.24,173.47,103.3
2025-04-27 15:53:19,238,197,176,176.24,173.47,103.3
2025-04-27 15:53:19,238,197,176,176.24,173.47,103.3
2025-04-27 15:53:19,238,197,173,176.24,176.54,97.97
2025-04-27 15:53:19,237,197,173,175.29,175.2,99.34
2025-04-27 15:53:20,237,187,173,183.21,175.2,83.82
2025-04-27 15:53:20,237,187,164,183.21,184.13,61.78
2025-04-27 15:53:20,232,187,164,178.49,177.52,72.61
2025-04-27 15:53:20,232,194,164,172.98,177.52,84.91
2025-04-27 15:53:21,232,194,166,172.98,175.57,88.87
2025-04-27 15:53:21,241,194,166,181.54,187.56,72.82
2025-04-27 15:53:21,241,198,166,178.32,187.56,80.4
2025-04-27 15:53:22,241,199,167,177.5,186.58,84.4
2025-04-27 15:53:22,240,199,167,176.53,185.23,86.18
2025-04-27 15:53:22,240,199,167,176.53,185.23,86.18
2025-04-27 15:53:22,240,199,166,176.53,186.21,84.03
2025-04-27 15:53:22,241,199,166,177.5,187.56,82.19
2025-04-27 15:53:23,241,199,166,177.5,187.56,82.19
2025-04-27 15:53:23,241,199,171,177.5,182.6,92.69
2025-04-27 15:53:23,239,199,171,175.57,179.9,95.77
2025-04-27 15:53:23,239,197,171,177.2,179.9,92.72
2025-04-27 15:53:24,239,197,176,177.2,174.81,101.99
2025-04-27 15:53:25,238,185,167,185.71,182.54,63.36
2025-04-27 15:53:25,234,169,167,193.74,177.22,27.47
2025-04-27 15:53:28,227,150,174,200.09,161.08,8.15
2025-04-27 15:53:32,221,145,183,197.81,144.08,55.78
2025-04-27 15:53:32,219,145,183,196.03,141.58,59.4
2025-04-27 15:53:32,219,145,183,196.03,141.58,59.4
2025-04-27 15:53:33,208,145,167,186.46,144.59,31.15
2025-04-27 15:53:34,198,168,174,162.82,125.92,98.07
2025-04-27 15:53:34,171,168,146,142.14,123.56,70.22
2025-04-27 15:53:35,171,168,146,142.14,123.56,70.22
2025-04-27 15:53:35,171,168,130,142.14,137,37.79
2025-04-27 15:53:35,159,168,130,133.78,125.3,46.08
2025-04-27 15:53:38,157,210,96,99.59,147.73,56.8
2025-04-27 15:53:40,155,213,107,95.67,138.64,76.49
2025-04-27 15:53:40,154,213,107,95.01,137.72,76.57
2025-04-27 15:53:41,154,211,107,96.74,137.72,74.37
2025-04-27 15:53:41,154,211,97,96.74,144.32,60.58
2025-04-27 15:53:41,154,211,97,96.74,144.32,60.58
2025-04-27 15:53:41,154,211,97,96.74,144.32,60.58
2025-04-27 15:53:42,154,211,97,96.74,144.32,60.58
2025-04-27 15:53:42,156,211,97,98.06,146.17,60.12
2025-04-27 15:53:42,156,211,97,98.06,146.17,60.12
2025-04-27 15:53:42,156,211,110,98.06,137.49,77.95
2025-04-27 15:53:42,159,211,110,100.07,140.3,77.6
2025-04-27 15:53:43,159,212,110,99.21,140.3,78.7
2025-04-27 15:53:43,159,212,110,99.21,140.3,78.7
2025-04-27 15:53:43,155,212,110,96.54,136.56,79.1
2025-04-27 15:53:43,155,206,110,101.66,136.56,72.4
2025-04-27 15:53:43,155,206,110,101.66,136.56,72.4
2025-04-27 15:53:43,157,206,110,102.99,138.42,72.12
2025-04-27 15:53:44,157,212,110,97.87,138.42,78.93
2025-04-27 15:53:44,157,212,110,97.87,138.42,78.93
2025-04-27 15:53:44,157,212,110,97.87,138.42,78.93
2025-04-27 15:53:44,157,213,110,97,138.42,80
2025-04-27 15:53:45,157,213,110,97,138.42,80
2025-04-27 15:53:45,154,213,110,95.01,135.64,80.19
2025-04-27 15:53:45,154,211,110,96.74,135.64,78.1
2025-04-27 15:53:45,154,211,117,96.74,130.62,86.23
2025-04-27 15:53:45,156,211,117,98.06,132.47,86.21
2025-04-27 15:53:46,156,206,117,102.32,132.47,81.11
2025-04-27 15:53:46,156,206,120,102.32,130.24,84.64
2025-04-27 15:53:46,159,206,120,104.33,133.05,84.46
2025-04-27 15:53:46,159,209,120,101.79,133.05,87.51
2025-04-27 15:53:46,159,209,103,101.79,145.08,65.67
2025-04-27 15:53:46,163,209,103,104.51,148.9,64.46
2025-04-27 15:53:47,163,214,103,100.2,148.9,70.97
2025-04-27 15:53:47,163,214,99,100.2,151.52,65.19
2025-04-27 15:53:48,169,215,112,103.53,148.59,82.48
2025-04-27 15:53:49,169,212,112,106.14,148.59,79.1
2025-04-27 15:53:49,169,212,112,106.14,148.59,79.1
2025-04-27 15:53:49,157,212,112,97.87,137.01,81.36
2025-04-27 15:53:49,157,211,112,98.73,137.01,80.31
2025-04-27 15:53:49,157,211,109,98.73,139.12,76.6
2025-04-27 15:53:49,159,211,109,100.07,141,76.33
2025-04-27 15:53:50,159,203,109,106.84,141,66.52
2025-04-27 15:53:50,159,203,111,106.84,139.6,69.41
2025-04-27 15:53:50,149,203,111,100.27,130.4,70.59
2025-04-27 15:53:50,149,205,111,98.6,130.4,72.9
2025-04-27 15:53:51,149,205,106,98.6,133.86,66.33
2025-04-27 15:53:51,158,205,106,104.5,142.12,65.01
2025-04-27 15:53:51,158,211,106,99.4,142.12,72.57
2025-04-27 15:53:51,158,211,104,99.4,143.47,69.86
2025-04-27 15:53:51,158,211,104,99.4,143.47,69.86
2025-04-27 15:53:52,158,211,104,99.4,143.47,69.86
2025-04-27 15:53:52,158,211,95,99.4,149.3,56.34
2025-04-27 15:54:07,218,235,99,124.43,212.16,31.8
2025-04-27 15:54:08,218,237,112,122.53,203.35,71.69
2025-04-27 15:54:08,218,237,111,122.53,204.06,69.65
2025-04-27 15:54:08,218,237,111,122.53,204.06,69.65
2025-04-27 15:54:08,218,237,111,122.53,204.06,69.65
2025-04-27 15:54:09,218,237,103,122.53,209.54,50.85
2025-04-27 15:54:09,218,237,103,122.53,209.54,50.85
2025-04-27 15:54:09,218,237,103,122.53,209.54,50.85
2025-04-27 15:54:09,218,237,110,122.53,204.76,67.56
2025-04-27 15:54:09,218,237,110,122.53,204.76,67.56
2025-04-27 15:54:10,218,237,110,122.53,204.76,67.56
2025-04-27 15:54:10,218,237,110,122.53,204.76,67.56
2025-04-27 15:55:12,245,108,223,241.04,129.04,29.57
2025-04-27 15:55:12,244,108,223,240.06,127.67,33.91
2025-04-27 15:55:13,241,94,227,243.69,118.48,4.46
2025-04-27 15:55:17,250,107,230,246.48,127,38.94
2025-04-27 15:55:17,250,107,230,246.48,127,38.94
2025-04-27 15:55:17,250,112,230,243.99,127,52.33
2025-04-27 15:55:18,250,112,233,243.99,123.08,60.99
2025-04-27 15:55:18,251,112,233,244.99,124.48,58.68
2025-04-27 15:55:18,251,102,233,249.89,124.48,31.97
2025-04-27 15:55:18,251,102,233,249.89,124.48,31.97
2025-04-27 15:55:18,252,102,233,250.89,125.89,27
2025-04-27 15:55:19,252,110,233,247.01,125.89,51.61
2025-04-27 15:55:19,252,110,226,247.01,134.97,17.16
2025-04-27 15:55:19,252,110,226,247.01,134.97,17.16
2025-04-27 15:55:19,252,108,229,248,131.11,28.82
2025-04-27 15:55:21,255,106,233,252.02,130.14,27.87
2025-04-27 15:55:21,244,106,233,241.04,114.77,61.69
2025-04-27 15:55:21,244,108,233,240.06,114.77,65.4
2025-04-27 15:55:21,244,108,233,240.06,114.77,65.4
2025-04-27 15:55:21,242,108,233,238.11,112.04,68.82
2025-04-27 15:55:22,242,111,233,236.61,112.04,73.8
2025-04-27 15:55:22,242,111,233,236.61,112.04,73.8
2025-04-27 15:55:22,251,111,233,245.5,124.48,56.53
2025-04-27 15:55:22,251,106,233,247.97,124.48,44.44
2025-04-27 15:55:22,251,106,232,247.97,125.79,40.58
2025-04-27 15:55:23,257,112,232,251.08,134.31,35.89
2025-04-27 15:55:23,257,112,232,251.08,134.31,35.89
2025-04-27 15:55:23,255,112,232,249.04,131.45,43.88
2025-04-27 15:55:23,255,108,232,251.04,131.45,30.42
2025-04-27 15:55:24,255,108,232,251.04,131.45,30.42
2025-04-27 15:55:24,257,108,232,253.08,134.31,16.72
2025-04-27 15:55:24,257,113,232,250.57,134.31,39.28
2025-04-27 15:55:24,257,113,233,250.57,133,43.52
2025-04-27 15:55:24,255,113,233,248.53,130.14,50.22
2025-04-27 15:55:25,255,106,233,252.02,130.14,27.87
2025-04-27 15:55:25,252,116,225,243.94,136.25,38.11
2025-04-27 15:55:25,252,116,228,243.94,132.4,49.86
2025-04-27 15:55:25,241,116,228,233.08,117.19,73.35
2025-04-27 15:55:26,241,115,228,233.6,117.19,71.68
2025-04-27 15:55:26,241,115,229,233.6,115.9,73.75
2025-04-27 15:55:26,243,115,229,235.54,118.62,70.55
2025-04-27 15:55:26,243,116,229,235.02,118.62,72.27
2025-04-27 15:55:27,243,116,229,235.02,118.62,72.27
2025-04-27 15:55:27,244,116,229,236,119.99,70.59
2025-04-27 15:55:27,244,116,229,236,119.99,70.59
2025-04-27 15:55:27,244,116,229,236,119.99,70.59
2025-04-27 15:55:27,247,116,229,238.95,124.12,65
2025-04-27 15:55:28,247,121,229,236.3,124.12,74.06
2025-04-27 15:55:28,247,121,229,236.3,124.12,74.06
2025-04-27 15:55:39,300,206,228,235.01,205.84,106.31
2025-04-27 15:55:40,300,199,228,240.82,205.84,92.39
2025-04-27 15:55:40,300,199,228,240.82,205.84,92.39
2025-04-27 15:55:40,304,199,228,245.56,212.48,78.15
2025-04-27 15:55:40,304,195,228,248.81,212.48,67.11
2025-04-27 15:55:40,304,195,224,248.81,217.6,47.98
2025-04-27 15:55:40,300,195,224,244.06,210.96,69.49
2025-04-27 15:55:41,300,192,224,246.46,210.96,60.45
2025-04-27 15:55:41,300,192,221,246.46,214.75,45.19
2025-04-27 15:55:41,300,192,221,246.46,214.75,45.19
